BOW_RECLUSTER_FREQ	CLARA_ITERS	COMP_METHOD	DELTA	DESCRIPTORS_PER_WORD	FASTCORNER_t	FLAT_WEIGHTING	F_ALGORITHM	F_ALG_HYP	F_ALG_NONGB	HIST_FACTOR	HIST_MAX_I	HIST_MIN_I	HIST_MIN_S	HIST_NORMALISE_I	HIST_NORM_LB	KMEDOIDS_ITERS	MAX_DESCRIPTORS_KM	MAX_DESCRIPTORS_KM_TOP	MAX_SCALE_RANGE	NORMALISE_PATCH	NUM_LEVELS	NUM_TO_LINK	N_FEATURES_RAND	N_IMAGES	N_ITERS	PATCH_BLUR	PATCH_ORIENT	PATCH_SCALE	RANSAC_3PT_THRESH	RANSAC_8PT_SV_CUTOFF	RANSAC_DISJOINT_MATCH_METHOD	RANSAC_E_PROB	RANSAC_E_THRESH	RANSAC_HYP_SET_SIZE_ADDITIONAL	RANSAC_SAMPLING_METHOD	RANSAC_VERIFICATION_METHOD	REENTRY_PROB	SCORE	SPARSE_ASSIGN_COUNT	SUBVEC_CACHE_SIZE	SUBVEC_LENGTH	S_VS_H	TARGET_CORRESPONDENCES	TIME	TIME_SCORE_WEIGHT	T_NEW	VEC_MIN_LENGTH	bRelPositioning	bScale	dRadius	eAlignmentMethod	eCorners	eLinkMethod	ePATCH_COMP_METHOD	nBinBlur	nBinLB	nBinUB	statA	statB	statMinCorr	statN	statNProcess	statQS	statScale	statT1	statT2	statVMtune	szExtra	
1.396016	1	0 	0.224190 	15 	50	15	5	5	1	4	228	12	10	1	3	1	173	176	30.000000	0	6	7	897	1600	1	3	0	3	20	3.933224	1 	0.800000	0.015905	0	3 	0 	0.250000 	-2.000000	14	39	18	8	227	0.060000	10	0.400000	55	1	0	163	3 	4 	0 	1 	4	8	142	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.396016	3	0 	0.224190 	15 	40	15	5	8	1	4	228	12	10	1	3	2	173	188	30.000000	0	4	7	897	1600	1	3	0	3	22	3.933224	0 	0.800000	0.013046	0	3 	1 	0.250000 	-1.000000	14	40	14	8	248	284.240000	10	0.400000	55	1	0	163	1 	4 	2 	1 	4	9	149	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	1	0 	0.248436 	14 	40	15	8	5	1	4	228	12	10	1	3	4	173	188	30.000000	0	4	8	897	1600	1	3	0	2	22	4.156417	0 	0.811741	0.013046	0	0 	1 	0.250000 	523.000000	14	31	12	8	227	559.790000	10	0.400000	54	1	0	172	3 	4 	0 	0 	4	10	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.212095 	15 	56	15	5	5	1	4	228	12	10	1	3	2	173	188	30.000000	0	3	9	897	1600	1	2	0	3	26	3.933224	1 	0.800000	0.010258	0	0 	0 	0.250000 	307.000000	22	41	23	8	223	453.150000	7	0.404752	54	1	0	144	3 	4 	1 	1 	4	8	129	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	1	6 	0.247926 	15 	49	15	5	8	1	4	228	12	10	1	3	2	173	175	15.000000	0	4	6	897	1600	1	3	0	3	19	4.680786	1 	0.811741	0.012943	1	1 	0 	0.295807 	-2.000000	14	39	17	8	224	0.000000	5	0.400000	53	1	0	144	1 	3 	0 	1 	4	10	163	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.348008	1	6 	0.201643 	15 	57	15	5	5	0	4	228	12	10	1	3	1	173	176	30.000000	0	4	7	897	1600	1	2	0	3	22	3.933224	0 	0.800000	0.011593	0	0 	0 	0.250000 	4.000000	22	46	23	8	224	288.400000	7	0.402376	53	1	0	147	3 	4 	1 	5 	4	8	142	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	1	6 	0.224190 	15 	50	15	8	5	1	4	228	12	10	1	3	4	173	182	30.000000	1	3	7	897	1600	1	3	0	2	22	3.933224	0 	0.811741	0.014300	0	1 	0 	0.221734 	565.000000	14	39	17	8	226	469.160000	10	0.400000	53	1	0	151	3 	4 	0 	5 	4	10	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.212095 	17 	52	15	5	5	1	4	228	12	10	1	3	1	187	201	30.000000	1	3	7	897	1600	1	4	0	2	26	3.933224	1 	0.800000	0.011222	0	0 	1 	0.250000 	522.000000	16	40	20	8	223	469.040000	10	0.409503	54	1	0	150	3 	4 	1 	1 	4	6	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	1	0 	0.248436 	19 	56	15	8	5	1	4	228	12	10	1	3	3	173	196	27.508592	0	3	8	746	1600	1	2	0	2	26	4.156417	1 	0.805871	0.013046	0	0 	0 	0.242725 	238.000000	14	31	23	8	225	423.220000	10	0.402376	54	1	0	158	3 	4 	1 	0 	4	8	129	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.353900	1	0 	0.224218 	11 	64	15	5	5	1	4	228	12	10	1	3	4	173	188	30.000000	0	4	7	897	1600	1	2	0	2	24	3.933224	0 	0.811741	0.013046	0	0 	1 	0.250000 	520.000000	18	38	16	8	227	447.300000	10	0.385233	55	1	0	165	3 	4 	0 	0 	4	11	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.342878	1	0 	0.206047 	20 	41	15	5	7	1	4	228	12	10	1	3	2	181	194	31.839289	1	4	7	1067	1600	1	2	0	2	26	4.074918	1 	0.805871	0.012397	0	3 	0 	0.250000 	32.000000	14	43	12	8	223	254.530000	10	0.400000	54	1	0	154	3 	3 	1 	0 	4	12	127	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	6 	0.227221 	15 	49	15	8	5	1	4	228	12	10	1	3	4	173	188	30.000000	1	3	7	897	1600	1	2	0	4	26	3.933224	1 	0.805871	0.010893	0	1 	0 	0.221734 	-2.000000	15	39	18	8	224	0.060000	10	0.365532	55	1	0	122	3 	4 	1 	1 	4	9	181	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.212095 	15 	60	15	5	5	1	4	228	12	10	1	3	2	154	188	30.000000	0	3	8	897	1600	1	2	0	3	26	3.933224	1 	0.800000	0.011652	0	0 	0 	0.250000 	607.000000	19	46	23	8	223	441.080000	6	0.409503	54	1	0	159	3 	4 	0 	1 	4	8	122	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.353900	1	0 	0.248436 	12 	40	15	5	5	1	4	228	12	10	1	3	5	173	188	30.000000	0	4	7	897	1600	1	2	0	2	24	3.933224	0 	0.800000	0.015531	0	0 	1 	0.250000 	513.500000	14	38	16	8	227	680.460000	11	0.385233	54	1	0	168	3 	4 	0 	0 	4	8	129	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.230266 	19 	56	15	8	5	1	4	228	12	10	1	3	4	173	188	30.000000	0	4	9	897	1600	1	2	0	5	26	3.933224	1 	0.800000	0.011652	0	0 	0 	0.250000 	27.500000	14	36	17	8	227	9.090000	10	0.459641	54	1	0	144	3 	4 	0 	0 	4	8	129	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.425410	1	0 	0.212095 	16 	52	15	5	5	1	4	228	12	10	1	3	2	173	201	30.000000	1	3	9	897	1600	1	3	0	3	33	3.933224	1 	0.800000	0.011222	0	0 	0 	0.250000 	-2.000000	16	41	28	8	223	0.040000	9	0.356310	54	1	0	172	3 	4 	1 	1 	4	6	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.530270	1	0 	0.224190 	15 	48	15	5	5	1	4	228	12	10	1	3	2	154	192	30.000000	0	3	5	807	1600	1	2	0	3	19	4.307005	1 	0.912302	0.011652	1	0 	0 	0.263571 	594.000000	19	43	22	8	224	465.040000	5	0.404752	54	1	0	144	3 	4 	0 	1 	4	9	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	2	0 	0.224190 	16 	50	15	8	5	1	4	228	12	10	1	3	1	173	176	24.269737	1	5	7	852	1600	1	3	0	3	22	4.307005	1 	0.975206	0.012943	1	1 	1 	0.263571 	492.500000	15	45	22	8	224	487.060000	8	0.492154	51	1	0	151	3 	2 	0 	1 	4	10	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.374958	1	6 	0.224204 	15 	50	15	5	5	1	4	228	12	10	1	3	1	182	188	30.000000	0	4	7	864	1600	1	3	0	2	15	3.933224	0 	0.811741	0.012685	0	0 	0 	0.250000 	164.000000	14	48	16	8	226	163.410000	11	0.400000	54	0	0	151	3 	4 	0 	1 	4	11	99	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.380851	1	0 	0.224204 	9 	57	15	8	5	1	4	228	12	10	1	3	5	173	204	30.000000	0	4	7	897	1600	1	2	0	2	22	3.418993	0 	0.811741	0.013046	2	1 	1 	0.235867 	192.000000	20	29	16	8	226	568.460000	10	0.471904	55	1	0	174	1 	4 	0 	0 	4	11	129	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	1	0 	0.224190 	16 	48	15	5	5	1	4	228	12	10	1	3	2	173	192	15.000000	0	4	7	897	1600	1	2	0	2	23	4.307005	0 	0.800000	0.015923	0	0 	1 	0.263571 	5.000000	15	40	21	8	225	365.780000	5	0.392617	55	1	0	165	3 	1 	1 	0 	4	11	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	3	0 	0.248436 	12 	40	15	5	8	1	4	228	12	10	1	3	4	173	188	30.000000	0	4	8	897	1600	1	2	0	2	22	4.044821	0 	0.811741	0.013046	0	0 	1 	0.250000 	-1.000000	14	34	12	8	193	234.730000	10	0.392617	54	1	0	165	1 	4 	2 	0 	4	10	150	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	1	0 	0.278485 	16 	64	15	5	5	1	4	228	12	10	1	3	4	173	190	30.000000	0	3	7	897	1600	1	2	0	3	23	4.307005	0 	0.812198	0.012958	0	0 	0 	0.250000 	560.500000	18	41	16	8	248	458.140000	7	0.392617	55	1	0	154	3 	2 	0 	1 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	1	0 	0.224190 	16 	48	15	5	5	1	4	228	12	10	1	3	2	173	192	15.000000	0	3	7	897	1600	1	2	0	3	22	4.680786	1 	0.812655	0.010189	1	1 	0 	0.277143 	210.500000	20	41	24	8	224	511.270000	5	0.400000	53	1	0	144	3 	2 	1 	1 	4	10	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	1	0 	0.248436 	14 	44	15	8	7	1	4	228	12	10	1	3	2	173	192	15.000000	0	3	7	897	1600	1	2	0	2	22	4.156417	0 	0.812198	0.013002	0	0 	1 	0.263571 	530.000000	14	40	12	8	227	292.350000	7	0.400000	53	1	0	172	3 	4 	0 	0 	4	10	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	3	0 	0.224190 	11 	53	15	5	5	1	4	228	12	10	1	3	4	173	192	22.500000	0	6	7	897	1600	1	2	0	3	19	3.933224	0 	0.811741	0.015923	0	0 	1 	0.256785 	5.000000	15	39	21	8	227	532.480000	10	0.462970	66	1	0	165	3 	1 	1 	0 	4	11	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.556046	2	0 	0.168733 	16 	48	15	5	5	1	4	228	12	10	1	3	1	180	201	15.000000	1	3	5	897	1600	1	2	0	2	24	3.933224	1 	0.806328	0.008060	1	0 	1 	0.250000 	229.000000	20	40	20	8	260	449.520000	7	0.309749	54	1	0	144	3 	2 	2 	0 	4	12	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.353900	1	0 	0.224218 	11 	49	15	5	8	1	4	228	12	10	1	3	4	173	173	30.000000	0	3	5	897	1600	1	2	0	3	24	4.307005	0 	0.812198	0.012958	0	2 	0 	0.250000 	190.000000	16	39	14	8	248	366.900000	10	0.385233	55	1	0	165	3 	4 	0 	0 	4	9	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	1	6 	0.248436 	19 	61	15	8	5	1	4	228	12	10	1	3	4	173	182	23.938984	0	3	7	897	1600	1	3	0	2	22	4.595227	0 	0.811741	0.013673	2	0 	0 	0.221734 	541.000000	14	31	11	8	226	480.390000	10	0.400000	53	1	0	136	3 	4 	0 	0 	4	10	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.662131	1	0 	0.244785 	16 	48	15	5	5	1	4	228	12	10	1	3	2	167	192	15.000000	0	5	7	868	1600	1	1	0	2	24	4.156417	1 	0.812426	0.012958	1	0 	0 	0.254768 	105.500000	15	40	22	8	224	637.840000	5	0.496246	53	1	0	188	3 	3 	0 	0 	4	10	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	6 	0.248436 	14 	46	15	8	5	1	4	228	12	10	1	3	2	180	188	30.000000	0	4	7	897	1600	1	3	0	2	24	3.933224	1 	0.811741	0.011222	0	0 	0 	0.250000 	531.000000	15	31	24	8	222	597.610000	7	0.404752	54	1	0	181	3 	4 	1 	1 	4	6	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.428023	2	0 	0.190414 	17 	48	15	5	5	1	4	228	12	10	1	3	1	187	232	30.000000	1	3	5	897	1600	1	4	0	2	26	3.933224	1 	0.800000	0.008060	1	0 	1 	0.250000 	98.000000	16	40	20	8	260	472.730000	7	0.359626	54	1	0	115	3 	3 	2 	1 	4	12	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.278485 	16 	64	15	5	5	1	4	228	12	10	1	3	5	173	190	30.000000	0	3	7	897	1600	1	2	0	3	26	5.029594	0 	0.812198	0.012958	2	0 	0 	0.262198 	600.000000	15	41	16	8	280	544.400000	7	0.392617	55	1	0	163	3 	4 	0 	1 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.353900	1	0 	0.236327 	11 	64	15	5	5	1	4	228	12	10	1	3	2	173	192	16.564205	0	4	7	897	1600	1	2	0	2	23	4.044821	0 	0.800000	0.013046	2	0 	1 	0.263571 	447.500000	14	38	14	8	227	500.670000	8	0.400000	53	1	0	168	3 	4 	0 	0 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	6 	0.233930 	19 	61	15	5	5	1	4	228	12	10	1	3	1	187	182	26.969492	1	3	7	897	1600	1	3	0	2	26	3.933224	0 	0.805871	0.013673	3	3 	0 	0.250000 	520.000000	15	35	25	8	226	555.420000	10	0.409503	53	1	0	173	3 	4 	0 	0 	4	8	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.605505	1	0 	0.224190 	16 	56	15	5	8	1	4	228	12	10	1	3	5	173	182	30.000000	0	3	6	897	1600	1	3	0	3	20	4.307005	1 	0.812198	0.013629	0	1 	0 	0.211279 	442.000000	14	40	22	8	225	188.250000	5	0.400000	53	1	0	147	3 	3 	0 	5 	4	10	109	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	1	0 	0.229405 	12 	58	15	5	8	1	4	228	12	10	1	3	4	173	182	28.146994	1	3	7	897	1600	1	3	0	2	22	4.307005	1 	0.811741	0.014971	0	1 	0 	0.200543 	191.000000	14	39	17	8	226	309.660000	10	0.400000	53	1	0	149	3 	3 	0 	5 	4	12	126	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407229	1	0 	0.302485 	20 	64	15	8	5	1	4	228	12	10	1	3	4	173	190	30.000000	0	5	7	715	1600	1	2	0	3	24	4.307005	0 	0.951576	0.015582	1	0 	0 	0.250000 	373.000000	18	41	16	8	264	494.600000	7	0.392617	55	1	0	164	3 	3 	0 	5 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.236313 	15 	50	15	8	7	1	4	228	12	10	1	3	4	173	192	15.000000	0	3	7	897	1600	1	3	0	2	22	4.044821	0 	0.812198	0.013651	0	3 	0 	0.242652 	252.500000	14	40	13	8	262	323.880000	8	0.405638	53	1	0	161	1 	4 	0 	5 	4	10	136	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.380851	1	0 	0.224204 	15 	50	15	8	5	1	4	228	12	10	1	3	4	173	182	30.000000	0	3	7	897	1600	1	2	0	2	22	3.933224	0 	0.811741	0.014300	0	0 	1 	0.221734 	553.000000	14	39	16	8	227	493.000000	10	0.385233	43	1	0	158	3 	4 	0 	5 	4	11	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.353900	1	6 	0.224218 	11 	64	15	5	5	1	4	228	12	10	1	3	4	173	188	30.000000	0	4	7	897	1600	1	3	0	2	23	4.264226	0 	0.800000	0.016361	1	0 	0 	0.235867 	136.500000	18	38	16	8	226	320.630000	10	0.392617	53	1	0	136	3 	4 	0 	0 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	3	0 	0.248436 	17 	61	15	5	8	1	4	228	12	10	1	3	4	173	182	23.938984	0	3	7	897	1600	1	2	0	2	22	4.451116	0 	0.812198	0.012958	2	0 	1 	0.235867 	-1.000000	14	36	11	8	236	428.710000	10	0.396309	54	1	0	154	1 	3 	2 	1 	4	10	120	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.353900	1	0 	0.278519 	11 	50	15	5	5	1	4	228	12	10	1	3	5	173	185	30.000000	0	3	8	897	1600	1	2	0	2	23	3.933224	0 	0.811741	0.013046	0	1 	1 	0.221734 	536.000000	14	40	17	8	249	545.810000	10	0.392617	53	1	0	158	3 	4 	0 	0 	4	10	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.251344 	15 	57	15	5	5	1	4	228	12	10	1	3	5	173	190	30.000000	0	3	9	897	1600	1	2	0	3	26	5.029594	0 	0.812198	0.010189	1	0 	1 	0.262198 	575.000000	20	45	17	8	280	526.300000	8	0.388925	49	1	0	158	3 	4 	1 	5 	4	10	129	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.605505	2	0 	0.224204 	15 	50	15	8	5	1	4	228	12	10	1	3	4	173	182	30.000000	0	3	6	897	1600	1	2	0	2	22	5.049515	1 	0.811970	0.013629	0	0 	0 	0.216506 	279.500000	12	38	22	8	226	537.340000	7	0.400000	53	1	0	114	1 	4 	0 	5 	4	10	126	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.527245	1	6 	0.224190 	18 	53	15	5	8	1	4	228	12	10	1	3	5	173	182	30.000000	0	3	6	897	1600	1	3	0	2	21	4.307005	1 	0.811970	0.014300	0	1 	0 	0.216506 	313.500000	14	39	24	8	226	224.730000	7	0.485253	53	1	0	151	3 	3 	0 	5 	4	9	144	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.315526 	19 	70	15	8	5	0	4	228	12	10	1	3	4	173	182	26.969492	0	3	7	897	1600	1	3	0	2	26	4.812411	0 	0.811741	0.012958	2	0 	0 	0.263938 	554.000000	15	36	13	8	291	494.060000	7	0.396309	54	1	0	149	3 	2 	0 	0 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.506653	1	6 	0.224190 	15 	50	15	8	8	1	4	228	12	10	1	3	4	167	182	30.000000	1	3	7	897	1600	1	3	0	2	17	3.933224	1 	0.811741	0.014300	0	1 	0 	0.228197 	143.000000	14	39	17	8	225	72.420000	10	0.429071	53	1	0	147	3 	3 	0 	2 	4	10	138	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.407801	2	0 	0.263460 	15 	54	15	8	7	1	4	228	12	10	1	3	3	173	192	15.000000	0	3	7	897	1600	1	2	0	2	24	5.365430	0 	0.812198	0.012980	2	1 	1 	0.218198 	158.500000	14	40	17	8	227	73.750000	7	0.400000	54	1	0	214	3 	4 	0 	0 	4	11	143	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
1.300000	1	0 	0.251344 	11 	64	15	5	5	1	4	228	12	10	1	3	5	173	221	30.000000	0	3	9	897	1600	1	2	1	3	28	5.029594	0 	0.812198	0.013341	1	0 	0 	0.262198 	3.000000	16	45	16	8	280	349.980000	6	0.388925	49	1	0	160	1 	3 	0 	1 	4	10	115	0.274405	0.316988	4	2	181	0	585	0.594743	0.606726	0	"TuneOdometry"	
